identifier,y_sim,y_exp,smiles,fold
CHEMBL3642786,-10.08649,44.0,Cc1cnc(N2CCN(CC[C@H]3CC[C@@H](CC3)NC(=O)CC3CCOCC3)CC2)c2CCOc12,0
CHEMBL386986,-10.68104,44.0,CCCc1c(nnn1Cc1ccccc1Br)C(=O)NCCCCN1CCN(CC1)c1ccccc1OC,2
CHEMBL3402682,-11.76201,44.0,Cl.CN(C)[C@H]1C[C@H](c2cccc(c2)-c2ccccc2)c2ccccc2C1,3
CHEMBL4646618,-7.6998,44.0,CC1CN2CCNCc3ccc(C)c1c23,4
CHEMBL4634942,-7.50639,44.0,CC1CN2CCNCc3ccc(Cl)c1c23,1
CHEMBL90092,-8.71175,44.0,C(Cc1c([nH]c2ccccc12)-c1ccccc1)N1CCC1,2
CHEMBL4645525,-10.61964,44.0,O=S(=O)(NCCCCCCN1CCN(CC1)c1nsc2ccccc12)c1ccc2ccccc2c1,2
CHEMBL3695413,-10.45087,44.4,O=C(CC1CCC1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,4
CHEMBL107860,-10.50985,44.6,COc1cccc(Cc2c(N)nc(SCCN3CCN(Cc4cccc(c4)C(F)(F)F)CC3)nc2N)c1,4
CHEMBL77701,-8.23475,45.0,FC(F)(F)c1ccccc1-c1cccc2CC3CCNCCN3c12,0
CHEMBL3639943,-10.88631,45.3,O=C(Cc1ccc2OCOc2c1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,1
CHEMBL3698021,-10.20747,45.33,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,1
CHEMBL3664887,-9.86669,45.55,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1,2
CHEMBL4573441,-9.31786,45.71,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccc(Cl)cn1,1
CHEMBL340211,-9.71258,45.71,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,2
CHEMBL3609169,-9.26152,45.77,COc1ccccc1Nc1nc(nc2ccccc12)N1CCNCC1,2
CHEMBL148091,-7.13423,45.9,COc1cccc2[nH]cc(C3CC3N)c12,3
CHEMBL3695439,-9.67886,45.9,CC#CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,3
CHEMBL1940414,-8.95816,46.0,C(COc1ccccc1)CN1CCN(CC1)c1ccccc1,4
CHEMBL312222,-8.60223,46.0,NC(=O)c1c2CCNCCn2c2ccccc12,0
CHEMBL605089,-9.74113,46.0,CC1CCCN(CCc2cccc3[nH]cc(c23)S(=O)(=O)c2ccccc2)C1,3
CHEMBL403926,-8.39272,46.0,CCc1cc2c(ccc3c(C)nn(C[C@H](C)N)c23)o1,2
CHEMBL4291739,-10.98411,46.0,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCN(CC1)c1ccc(cc1)[N+]([O-])=O,0
CHEMBL261489,-8.02762,46.0,C1Cc2ccc3occc3c2CCN1,3
CHEMBL4212058,-9.98264,46.8,CC(=O)c1c(OCCCCN2CCN(CC2)c2cc(C)ccc2C)ccc2c(C)cc(=O)oc12,4
CHEMBL3953042,-10.82574,46.87,CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2noc3ccc(F)cc23)CC1,0
CHEMBL244773,-10.68092,46.9,Cc1cccnc1-c1ccc(cc1)C(=O)NC\C=C\CN1CCN(CC1)c1cccc(Cl)c1Cl,1
CHEMBL2312934,-9.66599,47.0,Clc1cccc(N2CCN(CCCNS(=O)(=O)c3ccc4cccnc4c3)CC2)c1Cl,3
CHEMBL4127564,-10.95138,47.0,CC(=O)c1c(OCCCCN2CCN(CC2)c2ccccc2F)ccc2c(C)cc(=O)oc12,0
CHEMBL261046,-7.48128,47.0,C[C@H](N)Cn1ncc2ccc3ocnc3c12,2
CHEMBL250401,-9.30556,47.0,CN1CCN(CC1)c1ccc(C#N)c(NCc2ccccc2)c1,1
CHEMBL5199228,-9.54868,47.0,Clc1cccc(N2CCN(CCCCCCn3nc4ccccn4c3=O)CC2)c1Cl,0
CHEMBL231156,-7.73065,47.1,Clc1cccc(N2CCN(C[C@H]3C[C@@H]3CNC(=O)c3ccc(cc3)-c3ccccn3)CC2)c1Cl,0
CHEMBL106794,-9.75283,47.7,COc1ccccc1Cc1c(N)nc(SCCN2CCN(Cc3ccccc3C(F)(F)F)CC2)nc1N,3
CHEMBL1627305,-9.81496,48.0,OC(CCNC(=O)c1cc2ccccc2[nH]1)CN1CCN(CC1)c1cccc(Cl)c1Cl,2
CHEMBL4280137,-10.64653,48.0,COc1cccc(c1)N1CCN(CCCOc2c(C(C)=O)c(C)cc3oc(=O)cc(C)c23)CC1,1
CHEMBL329685,-10.33134,48.6,CNCC1C[C@H]2[C@H](O1)c1ccccc1Cc1ccccc21,2
CHEMBL4207585,-10.59293,48.7,CC(=O)c1c(OCCCCN2CCN(CC2)c2ccccc2C(F)(F)F)ccc2c(C)cc(=O)oc12,1
CHEMBL3642803,-9.70574,48.9,Cc1nc(no1)-c1cccc(c1)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,0
CHEMBL9347,-11.69419,48.98,Fc1ccc2n(nnc2c1)C1CCN(CCN2CCCc3ccccc3C2=O)CC1,3
CHEMBL4249179,-11.85806,49.0,O=S(=O)(N1CCC[C@H]1CCN1CCN(CC1)c1noc2ccccc12)c1cccc2ncccc12,0
CHEMBL3402666,-9.47325,50.0,Cl.CN(C)[C@@H]1C[C@@H](c2ccc(Cl)cc2)c2ccccc2C1,3
CHEMBL1940418,-9.36955,50.0,Fc1ccc(CCCCN2CCN(CC2)c2ccccn2)cc1,4
CHEMBL4571862,-12.183,50.0,Fc1ccc2[nH]cc(C3CC(=O)N(CCCCN4CCC(CC4)c4c[nH]c5ccccc45)C3=O)c2c1,1
CHEMBL896,-8.88026,50.0,OCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,2
CHEMBL3613876,-9.95275,50.0,Clc1cccc(N2CCN(CCc3cn(nn3)-c3ccn4ncc(C=O)c4c3)CC2)c1Cl,0
CHEMBL3233414,-10.67214,50.0,CN1CCN2[C@H]3CCN(CC4CC(=NO4)c4ccc(F)cc4)C[C@H]3c3cccc1c23,0
CHEMBL3358505,-10.87432,50.0,O=C(NCCCCN1CCN(CC1)c1ccccc1)[C@H]1CCc2ccccc2N1,1
CHEMBL404582,-9.89,50.0,Fc1ccc(cc1)-c1nc(nc2CCNCc12)-c1ccccc1,3
CHEMBL230070,-9.8143,50.12,CN1CCc2ccc(NS(=O)(=O)c3ccc(cc3)-c3ccc(C)s3)cc2CC1,3
CHEMBL231431,-10.85337,50.12,CN1CCc2ccc(NS(=O)(=O)c3ccc(cc3)-c3ccc(F)c(Cl)c3)cc2CC1,3
CHEMBL21724,-9.98065,50.12,CN(C)CCOc1cc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc2CCOc12,4
CHEMBL1277678,-8.86634,50.12,OC(=O)C1(F)CCN(CC1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21,3
CHEMBL1222695,-11.50311,50.12,CC(C)(CN1CCN(CC1)C1=Cc2ccccc2Cn2cc(Cl)nc12)C(O)=O,1
CHEMBL1277034,-9.45017,50.12,OC(=O)CC1CN(C1)C1CCC2(C1)Cc1ccccc1Cc1ccccc21,1
CHEMBL20963,-9.7731,50.12,COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1OCCN(C)C,2
CHEMBL1277035,-8.23703,50.12,OC(=O)C=C1CN(C1)C1CCC2(C1)Cc1ccccc1Cc1ccccc21,4
CHEMBL4206126,-8.72378,50.12,FC(F)(F)CCc1ccnc2N3CCNC[C@H]3CCc12,3
CHEMBL3695411,-10.28519,50.6,CC(C)(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,1
CHEMBL1774070,-9.89419,50.9,Cc1ccccc1N1CCN(CCCCOc2ccc3CCC(=O)Nc3n2)CC1,3
CHEMBL405829,-7.70646,51.0,[O-][N+](=O)c1ccc2CCNCCc2c1Cl,0
CHEMBL403927,-8.48504,51.0,CCc1cc2c(ccc3c(CC)nn(C[C@H](C)N)c23)o1,1
CHEMBL164338,-9.79268,51.0,CCOC(=O)Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,1
CHEMBL4241497,-10.56764,51.0,O=S(=O)(N1CCCCC[C@H]1CCN1CCN(CC1)c1cccc2sccc12)c1cccc2ncccc12,4
CHEMBL4789472,-9.28446,51.0,Fc1ccc(cc1)C(=O)CCCN1C2CCC1CN(C2)c1ccc(Cl)cn1,1
CHEMBL3698001,-10.73574,51.6,O=C(Cc1ccc2OCOc2c1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,2
CHEMBL3695414,-10.95996,51.9,FC1(F)CC1C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,2
CHEMBL379850,-10.89914,52.0,Fc1ccc(cc1)S(=O)(=O)N1CCC(CCc2ccc(F)cc2F)CC1,3
CHEMBL73307,-9.33577,52.0,CNCC1c2ccccc2Cc2ccccc12,4
CHEMBL425545,-7.92392,52.0,Cc1c2N3CCNC[C@@H]3Cc2ccc1Cl,1
CHEMBL1258086,-10.99298,52.0,Cc1cc2CNC(=O)c2cc1OCCCN1CCN(CC1)c1cccc2cc(F)ccc12,3
CHEMBL3664882,-10.62653,52.25,O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1)c1ccccc1,1
CHEMBL143022,-10.87412,52.48,Fc1ccc(cc1)C(=O)C1CCN(CC2Cc3occc3C(=O)C2)CC1,2
CHEMBL458220,-10.06657,52.48,Cc1c(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cccc1NC(=O)c1ccc(cc1)-c1ccccc1,2
CHEMBL76474,-7.22102,53.0,CSc1cc2N(C[C@H](C)N)CCc2cc1F,0
CHEMBL424890,-7.27571,53.0,COc1cc(Br)c(OC)c2CCC(CN)c12,2
CHEMBL4175018,-10.40222,53.0,Cc1oc(nc1CN1CCN(CC1)[C@@H]1CCc2ccccc2C1)-c1ccco1,2
CHEMBL1940409,-9.14896,53.0,Fc1ccc(SCCCN2CCN(CC2)c2ccc(Cl)cc2)cc1,2
CHEMBL203393,-7.55215,53.0,C[C@@H]1CNC[C@H]2Cc3ccc(Br)nc3N12,2
CHEMBL4646868,-10.86926,53.0,O=C1N(CCCCCCN2CCN(CC2)c2nsc3ccccc23)C(=O)c2cccc3cccc1c23,1
CHEMBL4471669,-8.17155,53.0,CCCCN1CCN(CC1)c1cccc(CC)c1Cl,1
CHEMBL1257492,-9.88143,53.4,O=C1NCc2ccc(OCCCCN3CCN(CC3)c3cccc4OCCc34)cc12,3
CHEMBL3695389,-10.37208,53.4,O[C@H](CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1)C(F)(F)F,1
CHEMBL3813726,-10.02758,54.0,COc1ccc(CCN(CCCc2ccccc2Br)CCc2ccc3OCOc3c2)cc1OC,1
CHEMBL2164354,-10.47876,54.0,O=C(C1CCCCC1)N(CCN1CCC(=CC1)c1ccccc1)c1ccccn1,0
CHEMBL203396,-7.46176,54.0,C[C@@H]1CNC[C@@H]2Cc3ccc(Cl)nc3N12,4
CHEMBL3695412,-9.25405,54.1,CC(C)(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,3
CHEMBL3695422,-9.20179,54.5,Cc1nc(no1)-c1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,3
CHEMBL9770,-10.33393,54.95,Cc1ccc(OC2CCN(CCN3CCCc4ccccc4C3=O)CC2)cc1,3
CHEMBL3664856,-9.06366,54.98,CCOCCC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1,3
CHEMBL1257971,-11.06479,55.0,Cc1cc2CNC(=O)c2cc1OCCCCN1CCN(CC1)c1cccc2cccc(F)c12,4
CHEMBL2096809,-7.4713,55.0,C[C@@H]1CNC[C@@H]2Cc3ccccc3N12,1
CHEMBL3597643,-10.29751,55.0,O=C(NCCCCN1CCN(CC1)c1cccc2ccccc12)c1cc2ccccc2[nH]1,1
CHEMBL411663,-10.11023,55.0,Fc1ccc2NC(=O)C(CCCCN3CCN(CC3)c3ccccc3)c2c1,0
CHEMBL41,-8.84458,55.0,CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1,3
CHEMBL4637294,-10.96716,55.0,O=C1N(CCCCCCN2CCN(CC2)c2nsc3ccccc23)c2cccc3cccc1c23,2
CHEMBL4293826,-11.08238,55.0,Cc1cc(OCCCN2CCN(CC2)c2ccccc2F)c2c(C)cc(=O)oc2c1,4
CHEMBL4173176,-8.65463,55.0,C[C@H](CNc1cncc(Cl)n1)N1CCN(CC1)c1ccccc1,0
CHEMBL3695396,-10.9068,55.2,FC(F)(F)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,3
CHEMBL3695433,-9.99433,55.5,O=C(CC1COC1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,4
CHEMBL1257858,-11.04176,55.9,Cc1cc2CNC(=O)c2cc1OCCCN1CCN(CC1)c1cccc2ccccc12,0
CHEMBL4243848,-10.61943,56.0,O=S(=O)(N1CCC[C@@H]1CCN1CCN(CC1)c1cccc2sccc12)c1cccc2ncccc12,3
CHEMBL2337494,-8.28442,56.0,Cl.Cc1cccc2[C@H]3CNC[C@@H]3NC(=O)c12,3
CHEMBL4218830,-10.43823,56.0,COc1ccccc1N1CCN(CCCCOc2ccc3c(C)cc(=O)oc3c2C(C)=O)CC1,1
CHEMBL4126439,-10.40991,56.0,CC(=O)c1c(OCCCCN2CCN(CC2)c2ccc(Cl)cc2)ccc2c(C)cc(=O)oc12,1
CHEMBL92333,-12.6757,56.0,Clc1cccc(c1)N1CCN(CC2C[C@H]3[C@H](O2)c2ccccc2Cc2ccccc32)CC1,3
CHEMBL80603,-7.88207,56.0,CCCN1CCc2cc3ccccc3n2CC1,0
CHEMBL478671,-9.95487,56.0,CCCN1CCc2cccc-3c2[C@H]1Cc1cccc(OC(=O)CCC)c-31,2
CHEMBL3287402,-8.80849,56.0,Clc1cccc(N2CCN(CCCCOc3ccn4nc(C=O)cc4c3)CC2)c1Cl,4
CHEMBL3695425,-10.21523,56.1,CC(C)(O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,4
CHEMBL3664891,-10.07395,56.15,O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1)N1CCOCC1,3
CHEMBL3698018,-11.10719,57.32,Fc1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0
CHEMBL1940412,-9.12838,57.6,Fc1ccc(OCCCN2CCN(CC2)c2ccccc2)cc1,0
CHEMBL8389,-7.18382,57.9,COc1cc(OC)c(OC)cc1CC(C)N,0
CHEMBL244774,-10.83103,57.9,[O-][n+]1ccccc1-c1ccc(cc1)C(=O)NC\C=C\CN1CCN(CC1)c1cccc(Cl)c1Cl,0
CHEMBL290779,-7.37037,58.0,Clc1ccc2cc3CNCCn3c2c1,2
CHEMBL4202831,-10.51961,58.0,CC(=O)c1c(OCCCCN2CCN(CC2)c2cc(C)cc(C)c2)ccc2c(C)cc(=O)oc12,0
CHEMBL383694,-7.55215,58.0,C[C@@H]1CNC[C@@H]2Cc3ccc(Br)nc3N12,1
CHEMBL418319,-8.37482,58.0,COc1cc(CCNCc2ccc(cc2)[N+]([O-])=O)c(OC)cc1Br,0
CHEMBL80731,-7.32763,58.0,CCSc1cc2N(C[C@H](C)N)CCc2cc1F,2
CHEMBL3747003,-9.92614,58.0,CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1cnn(C)c1,3
CHEMBL4632473,-7.71742,58.0,CC1CN2CCNCc3cc(Cl)c(Cl)c1c23,1
CHEMBL3642778,-9.54893,58.5,Cc1cc2OCCc2c(n1)N1CCN(CC[C@H]2CC[C@@H](CC2)NC(=O)C2CCOCC2)CC1,0
CHEMBL2237153,-10.12104,58.6,Cn1cnc2n(C)c(=O)n(CCCN3CCN(CC3)C(c3ccccc3)c3ccccc3)c(=O)c12,2
CHEMBL3698024,-10.44391,58.75,Clc1ccc(NC(=O)N[C@H]2CC[C@H](CCN3CCN(CC3)c3cccc4OCOc34)CC2)cc1,1
CHEMBL4570411,-10.14836,58.88,Fc1ccc2C(=O)C(CCN3CCCN(CC3)c3ccccn3)Cc2c1,4
CHEMBL595252,-10.38883,59.0,O=S(=O)(c1c[nH]c2cccc(CCN3CCCCC3)c12)c1ccccc1,2
CHEMBL44310,-11.16388,59.0,C(Cc1ccccc1)N1CCCC(C1)c1c([nH]c2ccccc12)-c1ccccc1,3
CHEMBL222514,-8.29177,59.0,FC(F)(F)c1cccc2[C@@H]3CNCCN3C(=O)c12,4
CHEMBL4207835,-10.9633,59.0,Fc1ccc(cc1)N1CCN(CCN2CCC3(C2)C(=O)Nc2ccccc32)CC1,2
CHEMBL4168691,-9.57818,59.0,N#Cc1c(CN2CCN(CCc3ccccc3)CC2)cn2ccccc12,4
CHEMBL3695437,-10.40204,59.8,CC(C)=CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,3
CHEMBL3402664,-9.39657,60.0,Cl.CN(C)[C@@H]1C[C@@H](c2ccc(Br)cc2)c2ccccc2C1,4
CHEMBL1940411,-9.0754,60.0,Fc1ccc(OCCCN2CCN(CC2)c2ccc(Cl)cc2)cc1,1
CHEMBL289061,-7.42624,60.0,COc1c2CNCCn2c2ccc(Cl)cc12,3
CHEMBL4635105,-7.81522,60.0,CC1(C)CN2CCNCc3ccc(Cl)c1c23,3
CHEMBL104088,-8.89363,60.0,NCCc1ccc(CCCc2ccccc2)cc1,1
CHEMBL4795756,-8.3491,60.0,CCn1nc2CCNCCc2c1-c1ccccc1,2
CHEMBL4521947,-9.6838,60.1,CCc1cc(Cl)c(OC)c(c1)N1CCN(CCCCNC(=O)c2cc3ccccc3[nH]2)CC1,0
CHEMBL458001,-11.49194,60.26,Clc1c(cnn(Cc2cccc(NC(=O)c3ccc(cc3)-c3ccccc3)c2)c1=O)N1CCNCC1,4
CHEMBL107847,-10.23249,60.4,COc1ccccc1Cc1c(N)nc(SCCN2CCN(Cc3cccc(c3)C(F)(F)F)CC2)nc1N,3
CHEMBL106911,-10.61469,61.1,Nc1nc(SCCN2CCN(Cc3ccccc3C(F)(F)F)CC2)nc(N)c1Cc1ccccc1,2
CHEMBL589390,-9.81907,61.66,CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1,3
CHEMBL3695380,-10.12457,61.8,OCCC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,3
CHEMBL406957,-7.44165,62.0,COc1ccc2CCNCCc2c1Cl,1
CHEMBL168051,-10.68774,62.0,CNc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,1
CHEMBL221129,-10.43841,62.0,CCCc1c(nnn1Cc1ccccc1Br)C(=O)NCCCCCN1CCN(CC1)c1ccccc1OC,0
CHEMBL180010,-10.6244,62.4,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3ccc(cc3)-c3ccccn3)CC2)c1Cl,3
CHEMBL296090,-8.90503,63.0,Cc1cc2CCN(C(=O)Nc3cccnc3)c2cc1I,4
CHEMBL43916,-9.06773,63.0,Cc1cc2CCN(C(=O)Nc3cccnc3)c2cc1Br,1
CHEMBL3289983,-10.90318,63.0,Clc1ccc2cc(sc2c1)S(=O)(=O)NCCCN1CCN(CC1)c1noc2ccccc12,0
CHEMBL4636031,-10.75489,63.0,O=S(=O)(NCCCCCCN1CCN(CC1)c1nsc2ccccc12)c1cccc2ccccc12,0
CHEMBL96816,-7.37794,63.1,CC(N)Cc1c[nH]c2ccc(F)cc12,1
CHEMBL3102875,-12.1509,63.1,CC(=O)c1ccc2C(=O)CC(CN3CCC(CC3)C(=O)c3ccc(F)cc3)Cc2c1,0
CHEMBL95104,-11.32952,63.1,Clc1ccc(OC2CCN(CC[C@H]3CCCN3S(=O)(=O)c3ccc4cc[nH]c4c3)CC2)cc1,0
CHEMBL14863,-10.87665,63.1,COc1cc2CCN(C(=O)Nc3cncc(c3)-c3ccncc3)c2cc1C(F)(F)F,1
CHEMBL1277584,-9.0545,63.1,OC(=O)[C@@H]1CCCN(C1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21,2
CHEMBL96312,-8.62775,63.1,CC(N)Cn1ccc2Cc3ccc(C)cc3-c12,0
CHEMBL55079,-11.26175,63.1,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3c2cc(Cl)c(C)c3Cl)cn1,4
CHEMBL1222762,-11.52929,63.1,CC(C)(CN1CCN(CC1)C1=Cc2ccccc2Cn2c(Cl)cnc12)C(O)=O,4
CHEMBL417713,-8.65803,63.1,CSc1c(Cl)cc2N(CCc2c1Cl)C(=O)Nc1cccnc1,2
CHEMBL14345,-10.68441,63.1,COc1cc2CCN(C(=O)Nc3cncc(c3)-c3cccnc3)c2cc1C(F)(F)F,3
CHEMBL404970,-8.29853,64.0,CCCc1nn(C[C@H](C)N)c2c1ccc1occc21,4
CHEMBL648,-8.90971,64.0,CN1CCN(CC1)C(c1ccccc1)c1ccccc1,1
CHEMBL4244280,-11.18525,64.0,O=S(=O)(N1CCCC[C@@H]1CCN1CCN(CC1)c1cccc2sccc12)c1cncc2ccccc12,1
CHEMBL4279872,-10.46017,64.0,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCN1CCN(CC1)c1ccccc1C#N,2
CHEMBL3698017,-10.1793,64.1,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1)c1ccccc1,0
CHEMBL3695415,-10.1389,64.4,CCC(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,1
CHEMBL3664884,-10.21172,64.77,Cn1cnc(c1)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1,4
CHEMBL46566,-9.82589,65.0,CC1(CN)c2ccccc2Cc2ccccc12,2
CHEMBL193614,-9.34685,65.0,CN(C)C[C@H]1C[C@@H]2[C@H](O1)c1cc(Br)ccc1Oc1ccccc21,3
CHEMBL12420,-7.29619,65.0,CN(C)CCc1c[nH]c2ccccc12,4
CHEMBL206394,-7.97617,65.0,CCO[C@@H](C)c1ccc2C[C@@H]3CNC[C@@H](C)N3c2n1,1
CHEMBL240878,-11.32409,65.0,COc1cc(F)ccc1\C=C\c1ccc(cn1)S(=O)(=O)c1ccccc1F,4
CHEMBL3815112,-10.43247,65.0,COc1ccc(CCN(CCCc2ccccc2F)CCc2ccc3OCOc3c2)cc1OC,1
CHEMBL2312642,-9.59605,65.0,Clc1cccc(N2CCN(CCCNS(=O)(=O)c3ccc4ncccc4c3)CC2)c1Cl,3
CHEMBL204171,-9.9288,65.0,O=S(=O)(c1ccccc1)C1(CCCN2CCc3ccccc3C2)CCC1,1
CHEMBL4442460,-10.27674,65.0,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2)c2ccccc2)CC1,4
CHEMBL4061189,-9.31422,65.0,CN(C)CC1=CC2=CN(C3=CC=CC(O1)C23)S(=O)(=O)c1ccccc1,2
CHEMBL3664883,-11.33829,65.55,Fc1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1,3
CHEMBL1257970,-11.15401,65.7,Cc1cc2CNC(=O)c2cc1OCCCN1CCN(CC1)c1cccc2cccc(F)c12,3
CHEMBL244989,-10.911,65.7,COc1ccccc1N1CCN(C\C=C\CNC(=O)c2ccc-3c(Cc4ccccc-34)c2)CC1,0
CHEMBL3609165,-10.68754,65.78,OCCN1CCN(CC1)c1nc(Nc2ccccc2F)c2ccccc2n1,3
CHEMBL3358509,-10.73212,66.0,O=C(NCCCCN1CCN(CC1)c1ccccc1)c1ccc2ncccc2c1,0
CHEMBL4287105,-10.2751,66.0,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCN1CCN(CC1)c1cccc(Cl)c1Cl,2
CHEMBL5201984,-10.41697,66.0,Clc1cccc(c1)N1CCN(CCCCCCn2c3cccc4CCCn(c34)c2=O)CC1,0
CHEMBL3642807,-8.88966,66.7,CC(C)(C)c1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,1
CHEMBL219734,-9.02075,67.0,FC(F)(F)Oc1cccc2C3CNCCN3C(=O)c12,0
CHEMBL5199820,-10.76106,67.0,Nc1nc(NCCN2CCN(CC2)c2ccccc2)nc(NCCc2c[nH]c3ccccc23)n1,4
CHEMBL3642784,-9.30336,67.5,CC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2ncc(C)c3OCCc23)CC1,2
CHEMBL95098,-10.1421,67.61,Fc1ccc(cc1)C(=O)CCCN1CCN(CCC2Cc3ccccc3C2=O)CC1,4
CHEMBL3698019,-9.80627,67.97,Cn1cnc(c1)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,4
CHEMBL4645736,-10.0125,68.0,C(c1ccccc1)c1ccc2CNCCN3CCc1c23,3
CHEMBL1215728,-9.29225,68.0,Cn1cc(Br)c(n1)C(=O)N1CCN(CCc2ccccc2)CC1,3
CHEMBL4218625,-10.67863,68.0,Clc1ccc(cc1)N1CCN(CCN2CCC3(C2)C(=O)Nc2ccccc32)CC1,2
CHEMBL314968,-11.62524,68.7,C(C1C[C@H]2[C@H](O1)c1ccccc1Sc1ccccc21)N1CCC(CC1)c1ccccc1,4
CHEMBL1123,-7.3855,69.0,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,2
CHEMBL3358504,-10.40854,69.0,O=C(NCCCCN1CCN(CC1)c1ccccn1)c1ccc2ccccc2n1,1
CHEMBL3745815,-10.13228,69.0,CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1ccc(F)cc1,4
CHEMBL440513,-9.98938,69.9,CCOc1ccccc1Cc1c(N)nc(SCCN2CCN(Cc3cccc(c3)C(F)(F)F)CC2)nc1N,2
CHEMBL3695435,-9.35911,69.9,COC(CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1)OC,4
CHEMBL3609170,-10.51007,69.99,Fc1ccccc1Nc1nc(nc2ccccc12)N1CCNCC1,1
CHEMBL3358503,-10.20668,70.0,COc1cccc(c1)N1CCN(CCCCNC(=O)c2ccc3ccccc3n2)CC1,0
CHEMBL3745853,-10.09574,70.0,Fc1ccc(cc1)S(=O)(=O)N(CC1CC1)C1CCN(CCOc2ccccc2-c2ccccc2)CC1,3
CHEMBL2368745,-8.46675,70.0,F[C@@H]1CCNC[C@H]1c1c[nH]c2cc(F)ccc12,0
CHEMBL1214732,-10.38914,70.0,Cn1cc(Br)c(n1)C(=O)N1CCN(CC(=O)c2ccc(F)cc2F)CC1,0
