identifier,y_sim,y_exp,smiles,fold
CHEMBL1986970,-8.49559,630.96,[H]N1N=C([H])C2=C1C([H])=C([H])C(=C2[H])C1=C(N(N=N1)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H],4
CHEMBL437747,-7.5887,630.96,[H]N(C1=NC([H])=C([H])C(=N1)C1=C(N=C(N1C([H])([H])C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])C1=C([H])C(Cl)=C(Cl)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],3
CHEMBL1968070,-7.96005,630.96,[H]N([H])C(=O)C1=C2N([H])C3=C(C([H])=C(Cl)N=N3)C(=O)N([H])C2=C([H])C([H])=C1[H],4
CHEMBL1976936,-8.79134,630.96,[H]O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C2=NC(=NC(Cl)=C2[H])C2=C([H])N([H])C3=NC([H])=C([H])C([H])=C23)C1([H])[H],2
CHEMBL1979933,-8.7163,630.96,[H]OC(=O)C1=C(N([H])C2=NC(=NC([H])=N2)N([H])C2=C([H])C(F)=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H],1
CHEMBL1964399,-8.82407,630.96,[H]N(C1=C(N([H])[C@]([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C1=O)C1=C([H])C([H])=NC(=N1)N([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H],2
CHEMBL1975500,-9.13244,630.96,[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=C1[H])C1=C([H])C2=C(C([H])=C1[H])C(=O)N([H])C1=C(N2[H])C([H])=C([H])C(=C1[H])C(=O)N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H],2
CHEMBL1969502,-9.22477,630.96,[H]N(C(=O)[C@]1([H])C([H])([H])[C@]1([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C2=C3C(N([H])C([H])=C3C([H])=NN([H])C2=O)=C1[H],4
CHEMBL2000071,-7.1917,630.96,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C1=C2C(=NC([H])=N1)N([H])C([H])=C2C1=C([H])C([H])=C([H])C([H])=C1[H],3
CHEMBL1682359,-8.76003,630.96,[H]N1N=C([H])C2=C1C([H])=C([H])C(=C2[H])C1=C([H])C(=NO1)C([H])([H])C([H])([H])C([H])([H])[H],0
CHEMBL2003229,-7.21789,630.96,[H]N([H])C1=NN([H])C2=C([H])C(=C([H])C(N(C([H])([H])[H])C([H])([H])[H])=C12)C1=C([H])C([H])=NC([H])=C1[H],0
CHEMBL568937,-11.18243,642.0,[H]OC([H])([H])[C@@]([H])(N([H])C(=O)C1=C([H])C(=C([H])N1[H])C1=C(C([H])=NC(=N1)N([H])C1=C2C(=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])C1=C([H])C(Cl)=C([H])C([H])=C1[H],3
CHEMBL44712,-7.9069,670.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C(N=C(S1)C([H])([H])[H])C([H])([H])[H])C1=C([H])C(Cl)=C([H])C([H])=C1[H],3
CHEMBL3099756,-9.45771,700.0,[H]OC(=O)C1=C([H])C(=NC2=C([H])C([H])=C(C([H])=C12)C1=C(Cl)C([H])=C([H])C([H])=C1[H])C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H],0
CHEMBL295398,-8.0374,700.0,[H]N([H])C1=NC(=C(S1)C1=C([H])C([H])=NC(=N1)N([H])C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],2
CHEMBL187139,-9.80984,790.0,[H]N(C1=NC(=C([H])C([H])=N1)C1=C2C([H])=C([H])C(OC([H])([H])[H])=NN2N=C1[H])C1=C([H])C(OC([H])([H])[H])=C([H])C(=C1[H])C(F)(F)F,4
CHEMBL1970104,-10.44176,794.33,[H]N1N=C(C2=NC3=C(N2[H])C([H])=C(C([H])=C3[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2=C([H])C([H])=C([H])C([H])=C12,3
CHEMBL1682357,-10.10038,794.33,[H]N1N=C([H])C2=C1C([H])=C([H])C(=C2[H])C1=C([H])C(=NO1)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],2
CHEMBL2003271,-6.92591,794.33,[H]N([H])C(=O)C1=C(N([H])C(=O)C2=C([H])C([H])=C(Cl)C([H])=C2[H])C2=C(Cl)C(Cl)=C([H])C([H])=C2S1,3
CHEMBL220241,-9.31766,794.33,[H]N([H])C1=NON=C1C1=NC2=C([H])N=C(OC3=C([H])C(N([H])C(=O)C4=C([H])C([H])=C(OC([H])([H])C([H])([H])N5C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])C([H])=C4[H])=C([H])C([H])=C3[H])C([H])=C2N1C([H])([H])C([H])([H])[H],3
CHEMBL210618,-8.23375,794.33,[H]N([H])C1=C([H])C(=NC(OC([H])([H])C([H])([H])[H])=C1C#N)N([H])C(=O)C([H])([H])C1=C(OC([H])([H])[H])C([H])=C([H])C(OC([H])([H])[H])=C1[H],1
CHEMBL513846,-8.66482,794.33,[H]OC1=C([H])C([H])=C(N([H])C2=NC(=C([H])S2)C2=C(N=C3C([H])=C([H])C([H])=C([H])N23)C([H])([H])[H])C([H])=C1[H],3
CHEMBL2007296,-9.21732,794.33,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H])[C@]([H])(C1=C([H])C([H])=C([H])C(OC([H])([H])C([H])([H])C([H])([H])[H])=C1[H])C([H])([H])[H],1
CHEMBL1995592,-8.38721,794.33,[H]OC1=C([H])C(=C(C([H])=C1[H])N1C2=NC(=NC(N([H])[H])=C2C(=O)C2=C([H])C([H])=C(Cl)C([H])=C12)N([H])[H])C([H])([H])[H],1
CHEMBL1983932,-8.2484,794.33,[H]N(C(=O)N([H])C1=C2C([H])=C([H])C(OC([H])([H])[H])=C([H])C2=NC([H])=C1[H])C1=NC(Br)=C([H])C([H])=C1[H],0
CHEMBL1983025,-6.92788,794.33,[H]N([H])C1=C2C(SC([H])=C2C2=C([H])C([H])=C(N([H])C(=O)N([H])C3=C([H])C(=C([H])C([H])=C3[H])C([H])([H])[H])C([H])=C2[H])=C(C#CC(N([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=N1,1
CHEMBL2007002,-9.2902,794.33,[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=C1[H])C1=C([H])C2=C(N([H])N=C2C(=O)N([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],3
CHEMBL1998121,-9.22484,794.33,[H]N([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])C1=C([H])C2=C(N([H])N=C2[H])C([H])=C1[H])C1=C([H])C(Cl)=C(Cl)C([H])=C1[H],0
CHEMBL2003682,-10.54526,794.33,[H]N(C1=NC(=C([H])C(=O)N1[H])C1=C([H])C([H])=NC([H])=C1[H])C([H])([H])C1=C([H])C(F)=C([H])C(F)=C1[H],4
CHEMBL46429,-8.21348,800.0,[H]N(C1=NC(=C(S1)C1=NC(=NC([H])=C1[H])N([H])C1=C([H])C(=C([H])C([H])=C1[H])[N+]([O-])=O)C([H])([H])[H])C([H])([H])[H],3
CHEMBL583042,-10.51892,852.0,[H]OC([H])([H])[C@@]([H])(N([H])C(=O)C1=C([H])C(=C([H])N1[H])C1=C(C([H])=NC(=N1)N([H])C1=C(Cl)C([H])=C(F)C([H])=C1[H])C([H])([H])[H])C1=C([H])C(Cl)=C([H])C([H])=C1[H],1
CHEMBL384356,-9.20003,886.0,[H]N([H])C1=C(C([H])=NC(=N1)N([H])C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C(=O)C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H],2
CHEMBL3099754,-8.29131,900.0,[H]OC(=O)C1=C([H])C(=NC2=C([H])C([H])=C(C([H])=C12)C1=C([H])C([H])=C([H])S1)C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H],0
CHEMBL3099757,-9.21632,900.0,[H]OC(=O)C1=C([H])C(=NC2=C([H])C([H])=C(C([H])=C12)C1=C([H])C([H])=C(Cl)C([H])=C1[H])C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H],1
CHEMBL2002992,-8.54703,1000.0,[H]N([H])[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])C2=C3C([H])=C([H])N([H])C3=NC([H])=C2[H])C([H])([H])C1([H])[H],4
CHEMBL1992740,-9.84492,1000.0,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=NN([H])C2=NN=C(C([H])=C12)C1=C(F)C(F)=C([H])C([H])=C1[H],0
CHEMBL1964777,-7.39559,1000.0,[H]N([H])C(=O)C1=C([H])C2=C(OC3=C([H])C(F)=C([H])C([H])=C3[H])C([H])=NC([H])=C2S1,2
CHEMBL1972362,-7.73338,1000.0,[H]N([H])C(=O)C1=C([H])C2=C(C([H])=NC([H])=C2S1)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)C([H])([H])[H],1
CHEMBL116070,-7.42954,1000.0,[H]N([H])C(=O)C1=C([H])C2=C(OC3=C([H])C([H])=C(Br)C([H])=C3[H])C([H])=NC([H])=C2S1,0
CHEMBL1984274,-10.39516,1000.0,[H]N(\N=C1/C(=O)N(N=C1C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C2C(=O)N([H])N([H])C(=O)C2=C([H])C([H])=C1[H],4
CHEMBL1992231,-8.68925,1000.0,[H]OC(=O)C1=C(N([H])C2=NC(=NC([H])=N2)N([H])C2=C([H])C([H])=C(F)C([H])=C2[H])C([H])=C([H])C([H])=C1[H],4
CHEMBL1994241,-8.41318,1000.0,[H]OC1=C(OC([H])([H])[H])C([H])=C(\C([H])=C(/C#N)C2=NC3=C([H])C([H])=C([H])C([H])=C3N2[H])C(Br)=C1[H],1
CHEMBL2006276,-8.25283,1000.0,[H]N(C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C2=C(C([H])=C1[H])C(=O)N([H])C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1N2[H],3
CHEMBL1989136,-8.86226,1000.0,[H]N1C2=C(N([H])C(=O)C3=C1C([H])=C(C([H])=C3[H])C1=C([H])C([H])=NC([H])=C1[H])C([H])=C([H])C([H])=C2[H],1
CHEMBL1993166,-4.13538,1000.0,[H]N=C(N([H])[H])N([H])\N=C(\C1=C([H])C(=C([H])C(N([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)N([H])C2=C([H])C(=C([H])C(=C2[H])C(=N\N([H])C(=N[H])N([H])[H])\C([H])([H])[H])C(=N\N([H])C(=N[H])N([H])[H])\C([H])([H])[H])=C1[H])C(=N\N([H])C(=N[H])N([H])[H])\C([H])([H])[H])C([H])([H])[H],0
CHEMBL1969664,-8.77533,1000.0,[H]OC1=C(C2=C([H])C(C#N)=C([H])C([H])=C2N1[H])C1=NC([H])=C(C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0
CHEMBL1990541,-7.72502,1000.0,[H]N(C(=O)C1([H])C(C([H])([H])[H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H])C1=C(C(=O)OC([H])([H])C([H])([H])[H])C2=C([H])C([H])=NC([H])=C2S1,1
CHEMBL1977814,-7.2455,1000.0,[H]C1=C(Cl)C([H])=C2C(=O)C3=C(N(N=C3C([H])([H])[H])C([H])([H])[H])N(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C2=C1[H],1
CHEMBL1994538,-8.79202,1000.0,[H]N(C(=O)N([H])C1=C([H])C([H])=NC2=C(C([H])=C([H])C([H])=C12)C(F)(F)F)C1=NC([H])=C([H])N=C1[H],4
CHEMBL1682360,-9.37145,1000.0,[H]N1N=C([H])C2=C1C([H])=C([H])C(=C2[H])C1=C([H])C(=NO1)C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],3
CHEMBL1996791,-6.92862,1000.0,[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(N2N=C(I)C3=C(N=C([H])N=C23)N([H])[H])C([H])([H])C1([H])[H],2
CHEMBL1966069,-9.87678,1000.0,[H]N1N=C([H])C2=C1C([H])=C([H])C(=C2[H])N1N=NC(=C1[H])C([H])([H])N1N=NC2=C([H])C([H])=C([H])C([H])=C12,0
CHEMBL1996447,-7.69688,1000.0,[H]N([H])C1=NN([H])C2=C([H])C(=C([H])C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C12)C1=C([H])C([H])=NC([H])=C1[H],4
CHEMBL1085626,-9.08688,1039.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C(N=C(S1)C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],3
CHEMBL470780,-8.25906,1100.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=NC([H])=C(S1)C([H])([H])[H])C1=C([H])C(=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])[H],0
CHEMBL570367,-10.70679,1100.0,[H]OC([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C(=C([H])N1[H])C1=C(C([H])=NC(=N1)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],3
CHEMBL2064562,-9.03081,1160.0,[H]N(C(=O)C1=C([H])C([H])=C(F)C([H])=C1[H])C1=NN([H])C2=C1C([H])([H])N(C(=O)O[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H],1
CHEMBL297447,-7.80844,1200.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C(N=C(S1)C([H])([H])[H])C([H])([H])[H])C1=C(F)C([H])=C([H])C([H])=C1[H],0
CHEMBL3401987,-9.5334,1200.0,[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])[C@@]([H])(N([H])C2=C(F)C([H])=NC(=N2)C2=C([H])N([H])C3=NC([H])=C(F)C([H])=C23)[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C2([H])[H],3
CHEMBL269881,-7.90839,1200.0,[H]N([H])C1=NC2=C(N=C([H])N2[H])C(OC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=N1,0
CHEMBL1998470,-8.36368,1258.93,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C1=NC(Cl)=C([H])C(=C1[H])C1=C([H])N([H])C2=NC([H])=C([H])C([H])=C12,1
CHEMBL41783,-8.27389,1258.93,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C1=NN([H])C2=NN=C(C([H])=C12)C1=C(F)C(F)=C([H])C([H])=C1[H],1
CHEMBL1992937,-9.46152,1258.93,[H]N(C1=NC2=C([H])C([H])=C(C([H])=C2N1[H])[N+]([O-])=O)C1=NC([H])=C(C([H])=C1[H])C([H])([H])[H],0
CHEMBL1971951,-7.75296,1258.93,[H]N([H])C(=O)C1=C(C([H])=C(C([H])=C1[H])C1=NC(=NC([H])=C1[H])N([H])[H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
CHEMBL210032,-7.35067,1258.93,[H]N([H])C1=C([H])C(=NC(=C1C#N)C1=C([H])C([H])=C([H])C([H])=C1[H])N([H])C(=O)C([H])([H])[H],2
CHEMBL1968705,-10.09987,1258.93,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C1=NC2=C([H])C([H])=C(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C2C(=N1)N([H])C1=C([H])C2=C(N([H])N=C2[H])C([H])=C1[H],1
CHEMBL1966425,-9.80129,1258.93,[H]N(C1=NC2=C([H])C([H])=C([H])C([H])=C2O1)C1=C([H])C([H])=C(C([H])=C1[H])C1=C2C(=C([H])C(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C1[H])C(=O)N([H])C2([H])[H],2
CHEMBL1988608,-9.31085,1258.93,[H]N(C(=O)C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])N([H])C1=C(N([H])C2=C([H])C3=C(N([H])N=C3[H])C([H])=C2[H])C(=O)C1=O,3
CHEMBL1975138,-9.06969,1258.93,[H]OC(C(=O)N([H])N([H])C(=S)N([H])C1=C([H])C([H])=C(F)C([H])=C1[H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],1
CHEMBL2002407,-6.61424,1258.93,[H]OC1=C(OC([H])([H])[H])C([H])=C(\C([H])=C(/C#N)C2=NN([H])C(N([H])[H])=C2C#N)C([H])=C1[H],3
CHEMBL1976134,-8.51298,1258.93,[H]N1N=C([H])C2=C1C([H])=C(C([H])=C2[H])C1=C([H])N=C2N([H])C([H])=C([H])C2=C1[H],0
CHEMBL1993648,-7.72511,1258.93,[H]N1C([H])=C(C2=C([H])C([H])=C([H])N=C12)C1=C([H])C([H])=C([H])C(F)=C1[H],0
CHEMBL1969042,-9.62679,1258.93,[H]OC1=C([H])C([H])=C(N([H])C2=C(C(=NN2[H])C2=C([H])C([H])=C(O[H])C([H])=C2[H])C2=C([H])C([H])=C(O[H])C([H])=C2[H])C([H])=C1[H],3
CHEMBL1682552,-8.6557,1258.93,[H]N(C1=C(N=C2N=C([H])C([H])=C([H])N12)C1=C([H])C2=C(N([H])N=C2[H])C([H])=C1[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],4
CHEMBL1682540,-8.29822,1258.93,[H]N1N=C([H])C2=C([H])C(=C([H])C([H])=C12)C1=C([H])N2C([H])=C([H])C([H])=NC2=N1,1
CHEMBL1965702,-9.03902,1258.93,[H]N(C1=NC(=C([H])C(Cl)=N1)C1=C([H])N([H])C2=NC([H])=C([H])C([H])=C12)[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N(C([H])([H])[H])C([H])([H])[H])C1([H])[H],2
CHEMBL187287,-9.9772,1260.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C2C([H])=C([H])C(OC([H])([H])C([H])([H])C([H])([H])[H])=NN2N=C1[H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F,2
CHEMBL303958,-7.35075,1300.0,[H]N([H])C1=NC(OC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C(N=O)C(=N1)N([H])[H],1
CHEMBL5174075,-9.22005,1310.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C(Br)C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],2
CHEMBL5207329,-9.30856,1400.0,[H]OC(=O)C1=C([H])C([H])=C(\C([H])=C(/C#N)C(=O)N([H])C2=C([H])C([H])=C([H])C(=C2[H])C2=NN(C3=C2C(=O)N([H])C([H])=N3)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],2
CHEMBL485730,-8.91918,1500.0,[H]OC1=C([H])C(N([H])C2=NC([H])=C([H])C(=N2)C2=NC(=C([H])S2)C([H])([H])O[H])=C([H])C(=C1[H])C(F)(F)F,3
CHEMBL485731,-9.06478,1500.0,[H]OC([H])([H])C1=C([H])SC(=N1)C1=C([H])C([H])=NC(=N1)N([H])C1=C([H])C(=C([H])C(=C1[H])C(F)(F)F)C([H])([H])[H],3
CHEMBL2000104,-8.02647,1584.89,[H]N([H])C(=O)C1=C([H])C2=C(C([H])=NC([H])=C2S1)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)C([H])([H])C([H])([H])[H],2
CHEMBL412142,-8.88251,1584.89,[H]N(C1=NC(=C(C([H])=N1)C1=NC([H])=C(N1[H])C([H])([H])[H])C1=C(Cl)C([H])=C(Cl)C([H])=C1[H])C([H])([H])C([H])([H])N([H])C1=NC([H])=C(C#N)C([H])=C1[H],3
CHEMBL260135,-7.64365,1584.89,[H]N([H])C1=NN([H])C2=NN=C(C3=C([H])C([H])=C([H])C([H])=C3[H])C(=C12)C1=C([H])C([H])=C([H])C([H])=C1[H],0
CHEMBL1997349,-7.55267,1584.89,[H]OC1=C(\C([H])=C2\C(=O)N(N=C2C([H])([H])[H])C2=C([H])C(Cl)=C(Cl)C([H])=C2[H])C(=C(C#N)C2=NC3=C([H])C([H])=C([H])C([H])=C3N12)C([H])([H])[H],1
CHEMBL1976090,-6.42082,1584.89,[H]N([H])C1=C2SC3=NC([H])=NC(N([H])[H])=C3C2=NC([H])=N1,1
CHEMBL86066,-7.37174,1584.89,[H]OC([H])([H])C([H])([H])N([H])C1=NC(N([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C2N=C([H])N(C2=N1)C([H])(C([H])([H])[H])C([H])([H])[H],2
CHEMBL1988153,-8.96289,1584.89,[H]C1=C(SC2=C([H])N=C([H])C(OC3=C([H])C([H])=C(C([H])=C3[H])C(F)(F)F)=C12)C1=NN=C(O1)C([H])([H])[H],2
CHEMBL1964937,-9.37759,1584.89,[H]OC([H])([H])[C@]([H])(N([H])C(=O)N1C([H])([H])C([H])=C(C2=C([H])N([H])C3=NC([H])=C([H])C([H])=C23)C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],3
CHEMBL1975256,-8.9013,1584.89,[H]N([H])C1=NON=C1N1N=NC(C(=O)N([H])\N=C(/[H])C2=C([H])C([H])=C([H])S2)=C1C1=C([H])C([H])=C([H])S1,4
CHEMBL1965495,-7.29217,1584.89,[H]N1N=C(C2=C(C(C#N)=C([H])N=C12)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],2
CHEMBL1997129,-9.81194,1584.89,[H]N1C(=C([H])C2=C1C([H])([H])C([H])([H])N([H])C2=O)C1=C([H])C(=NC([H])=C1[H])C(\[H])=C(/[H])C1=C([H])C([H])=C([H])C([H])=C1[H],3
CHEMBL5190359,-9.45706,1640.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C(=C([H])C(=C1[H])[N+]([O-])=O)[N+]([O-])=O)C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],3
CHEMBL470175,-8.51631,1652.0,[H]OC1=C([H])C(=C([H])C(N([H])C2=NC(=C([H])C([H])=N2)C2=NC([H])=C([H])S2)=C1[H])C(F)(F)F,3
CHEMBL385907,-9.56496,1756.0,[H]N([H])C1=C(C([H])=NC(=N1)N([H])C1([H])C([H])([H])C([H])([H])N(C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C(=O)C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H],3
CHEMBL2064558,-9.37106,1800.0,[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NN([H])C2=C1C([H])([H])N(C(=O)N([H])[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H],2
CHEMBL5178569,-9.34729,1950.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O)C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],4
CHEMBL183993,-9.82474,1990.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C2C([H])=C([H])C(OC([H])([H])C([H])([H])[H])=NN2N=C1[H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F,0
CHEMBL226232,-8.22669,1995.26,[H]N1C(=C([H])C2=C1C([H])([H])C([H])([H])N([H])C2=O)C1=C([H])C(Cl)=NC([H])=C1[H],3
CHEMBL1993722,-11.56922,1995.26,[H]OC(=O)C1=C([H])C(N([H])C(=O)N([H])C2=C([H])C([H])=C(C([H])=C2[H])C2=C3C(=NN([H])C3=C([H])C([H])=C2[H])N([H])[H])=C(F)C([H])=C1[H],3
CHEMBL1970217,-9.79444,1995.26,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C(C([H])=NC([H])=C1[H])C([H])([H])[H])[C@@]([H])(C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H])C([H])([H])[H],3
CHEMBL1969843,-9.14271,1995.26,[H]N1N=C([H])C2=C1C([H])=C([H])C(=C2[H])C1=C([H])N(N=N1)C([H])([H])C1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0
CHEMBL1988537,-7.33689,1995.26,[H]C1=C([H])C2=C(C([H])=C1[H])N(C(=O)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C(S2)C(Cl)=C([H])N=C1[H],1
CHEMBL458997,-9.71336,1995.26,[H]N(C(=O)C1=C(N([H])C2=C(Cl)C([H])=NC(=N2)N([H])C2=C(OC([H])([H])[H])C([H])=C(C([H])=C2[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],2
CHEMBL1985654,-7.0464,1995.26,[H]N1C([H])=C(C2=C([H])C([H])=C([H])N=C12)C1=C([H])C(=NC(Cl)=C1[H])N(C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H],0
CHEMBL340921,-8.60176,1995.26,[H]OC1=C([H])C(=C(C([H])=C1[H])N1C([H])=C(C(=O)N([H])[H])C(=O)C2=C([H])C([H])=C(C([H])=C12)C1=C([H])C([H])=NC([H])=C1[H])C([H])([H])[H],2
CHEMBL1965131,-7.17125,1995.26,[H]N([H])C(=O)C1=C(N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C2=C(Cl)C(Cl)=C([H])C([H])=C2S1,0
CHEMBL249697,-7.4036,1995.26,[H]N([H])C([H])([H])C([H])([H])N([H])C1=NC2=C([H])C([H])=C(C([H])=C2N2C1=NC([H])=C2C([H])([H])[H])C([H])([H])[H],1
CHEMBL1991180,-7.98859,1995.26,[H]OC1=C([H])C(O[H])=C(C([H])=C1[H])C(=N\N([H])C(=O)C1=C(N=NN1C1=NON=C1N([H])[H])C([H])([H])OC([H])([H])[H])\C([H])([H])[H],3
