identifier,y_sim,y_exp,smiles,fold
CHEMBL191203,-4.81365,9506047.94,Cn1cccc1C(=O)[C@@H](N1CCCC1)c1ccccc1,4
CHEMBL449889,-8.77104,10000000.0,Cn1c(CNc2ccccc2)cc2ccccc12,0
CHEMBL510210,-8.25565,10000000.0,C[C@H](C1CCCCC1)N(C)Cc1cc2ccccc2[nH]1,4
CHEMBL461245,-8.72001,10000000.0,CN(Cc1cc2ccccc2[nH]1)c1ccccc1,3
CHEMBL365132,-4.23933,10000000.0,Cn1cccc1C(=O)[C@H](N1CCCCC1)c1ccccc1,0
CHEMBL457031,-7.8468,11994993.03,C[C@@H](C1CCCCC1)N(C)C(=O)c1cc2ccccc2[nH]1,2
CHEMBL464798,-3.74041,14996848.36,CN(C(=O)c1cc2ccccc2n1C)c1ccccc1,2
CHEMBL373645,-8.13779,19998618.7,C[C@@H](C1CCCCC1)N(C)C(=O)c1ccc[nH]1,3
CHEMBL222368,-8.04392,19998618.7,C(Cc1ccccc1)NCc1ccc[nH]1,3
CHEMBL220265,-7.75086,19998618.7,C[C@H](C1CCCCC1)N(C)Cc1ccc[nH]1,2
CHEMBL464799,-8.63343,29991625.19,O=C(NCc1ccccc1)c1cc2ccccc2[nH]1,3
CHEMBL375415,-8.65991,39994474.98,CN(CCCc1ccccc1)C(=O)c1ccc[nH]1,2
CHEMBL459336,-7.42929,43954161.54,CN(CCCc1ccccc1)C(=O)c1cc2ccccc2n1C,3
CHEMBL222672,-7.94504,50003453.5,CN(CCCc1ccccc1)Cc1ccc[nH]1,1
CHEMBL374119,-7.84239,50003453.5,CN(CCc1ccccc1)Cc1ccc[nH]1,2
CHEMBL457235,-7.92532,53951062.25,C[C@@H](C1CCCCC1)N(C)C(=O)c1cc2ccccc2n1C,2
CHEMBL220677,-8.43036,54954087.39,O=C(NCCCCc1ccccc1)c1ccc[nH]1,1
CHEMBL455989,-8.25565,59979107.63,C[C@@H](C1CCCCC1)N(C)Cc1cc2ccccc2[nH]1,3
CHEMBL462054,-8.78849,59979107.63,CN(Cc1cc2ccccc2[nH]1)Cc1ccccc1,0
CHEMBL457422,-8.64301,65012969.03,C[C@@H](C1CCCCC1)N(C)Cc1cc2ccccc2n1C,0
CHEMBL456107,-8.08746,69984199.6,CN(Cc1ccccc1)C(=O)c1cc2ccccc2[nH]1,4
CHEMBL450824,-8.2148,72945751.03,CN(CCCc1ccccc1)Cc1cc2ccccc2[nH]1,4
CHEMBL353159,-6.06675,74989420.93,CN(CC#C)C(=O)c1ccc[nH]1,0
CHEMBL1762129,-4.41293,76032627.69,Cn1cccc1C(=O)[C@H](SN1CCCC1)c1ccccc1,0
CHEMBL1762130,-4.41293,82035154.43,Cn1cccc1C(=O)[C@@H](SN1CCCC1)c1ccccc1,2
CHEMBL460829,-7.2571,88920111.79,CN(CCCc1ccccc1)Cc1cc2ccccc2n1C,0
CHEMBL220678,-8.41615,89949758.15,CN(CCCCc1ccccc1)C(=O)c1ccc[nH]1,2
CHEMBL222673,-7.86354,100000000.0,CN(CCCCc1ccccc1)Cc1ccc[nH]1,4
CHEMBL190325,-4.23933,100000000.0,Cn1cccc1C(=O)[C@@H](N1CCCCC1)c1ccccc1,4
CHEMBL459544,-7.30058,100000000.0,CN(CCCCc1ccccc1)C(=O)c1cc2ccccc2[nH]1,3
CHEMBL464333,-8.08689,100000000.0,Cn1c(cc2ccccc12)C(=O)Nc1ccccc1,1
CHEMBL447043,-8.79749,100000000.0,C(Nc1ccccc1)c1cc2ccccc2[nH]1,2
CHEMBL507759,-8.25157,100000000.0,Cn1c(cc2ccccc12)C(=O)NCCCc1ccccc1,1
CHEMBL455981,-8.38452,100000000.0,C(CCc1ccccc1)CNCc1cc2ccccc2[nH]1,3
CHEMBL457212,-8.64301,102093948.37,C[C@H](C1CCCCC1)N(C)Cc1cc2ccccc2n1C,1
CHEMBL454487,-7.94725,130016957.8,O=C(Nc1ccccc1)c1cc2ccccc2[nH]1,1
CHEMBL462096,-8.62055,138995263.12,CN(Cc1cc2ccccc2n1C)Cc1ccccc1,1
CHEMBL375788,-7.28744,149968483.55,CN(Cc1cccn1C)Cc1ccccc1,3
CHEMBL460610,-8.55597,169824365.25,O=C(NCCc1ccccc1)c1cc2ccccc2[nH]1,1
CHEMBL354971,-7.90801,179887091.51,CN(Cc1ccccc1F)C(=O)c1cccn1C,2
CHEMBL174289,-9.0646,199986186.96,Cn1cccc1C(=O)NCc1cccc(F)c1,4
CHEMBL266769,-6.36997,230144181.74,O=C(NCC#C)c1ccc[nH]1,1
CHEMBL174040,-8.45567,250034536.17,O=C(NCc1ccccc1)c1ccc[nH]1,1
CHEMBL426708,-8.69227,260015956.32,C[C@@H](NC(=O)c1ccc[nH]1)C1CCCCC1,1
CHEMBL170635,-8.95319,260015956.32,Cn1cccc1C(=O)NCc1ccccc1,1
CHEMBL374335,-7.86143,285759054.34,CN(Cc1ccc[nH]1)Cc1ccccc1,2
CHEMBL220264,-8.69227,330369541.04,C[C@H](NC(=O)c1ccc[nH]1)C1CCCCC1,0
CHEMBL172812,-8.54282,339625272.59,Fc1cccc(CNC(=O)c2ccc[nH]2)c1,0
CHEMBL223618,-7.88181,349945167.03,C(NCc1ccccc1)c1ccc[nH]1,2
CHEMBL354639,-8.34669,359749335.16,CN(Cc1ccc(F)cc1)C(=O)c1cccn1C,1
CHEMBL173596,-9.20235,399944749.76,Cn1cccc1C(=O)NCc1ccc(F)cc1,4
CHEMBL171239,-8.55879,399944749.76,Fc1ccccc1CNC(=O)c1ccc[nH]1,2
CHEMBL376643,-7.22418,399944749.76,O=C(Nc1ccccc1)c1ccc[nH]1,0
CHEMBL426546,-8.40003,419758983.99,O=C(NCCc1ccccc1)c1ccc[nH]1,4
CHEMBL223433,-5.98115,439541615.44,CN(CC#C)Cc1cccn1C,1
CHEMBL459543,-7.56763,454988060.15,O=C(NCCCCc1ccccc1)c1cc2ccccc2[nH]1,4
CHEMBL45511,-9.12661,476430986.81,C(NCc1ccccc1)c1cc2ccccc2[nH]1,2
CHEMBL170087,-8.27002,500034534.98,O=C(NCC1CCCCC1)c1ccc[nH]1,1
CHEMBL171588,-8.12829,539510622.52,CN(Cc1ccccc1)C(=O)c1cccn1C,3
CHEMBL354285,-8.95434,590201080.17,Cn1cccc1C(=O)NCc1ccccc1F,2
CHEMBL352538,-7.79104,599791076.26,CN(Cc1ccccc1)C(=O)c1ccc[nH]1,3
CHEMBL446960,-8.74156,625172692.78,C(Cc1ccccc1)NCc1cc2ccccc2[nH]1,4
CHEMBL512732,-7.92532,699841996.0,C[C@H](C1CCCCC1)N(C)C(=O)c1cc2ccccc2n1C,0
CHEMBL221171,-8.35663,699841996.0,O=C(NCCCc1ccccc1)c1ccc[nH]1,4
CHEMBL366390,-8.82768,719448978.0,Fc1ccc(CNC(=O)c2ccc[nH]2)cc1,2
CHEMBL457030,-7.8468,769130440.29,C[C@H](C1CCCCC1)N(C)C(=O)c1cc2ccccc2[nH]1,3
CHEMBL375574,-6.16155,829850767.51,CN(CC#C)C(=O)c1cccn1C,3
CHEMBL173436,-8.27385,979489985.41,CN(Cc1cccc(F)c1)C(=O)c1cccn1C,3
CHEMBL461244,-7.107,1000000000.0,CN(CCCCc1ccccc1)C(=O)c1cc2ccccc2n1C,2
